Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_LocalFocusScore_OrigDNA_5.x,UserAnnotation_Blurry,UserAnnotation_Debris,UserAnnotation_Empty,Image_Metadata_Plate,Image_Metadata_Well,Image_Metadata_Site,Image_PathName_OrigActin,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigGolgi,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigActin,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigGolgi,Image_URL_OrigMito,Image_URL_OrigRNA,Image_ImageQuality_LocalFocusScore_OrigDNA_5.y
94,979,1,DNA,7.052806892688823e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K05,3,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s3_w4.TIF,7.052806892688823e-5
93,977,1,DNA,5.1630140373956144e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K05,1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K05_s1_w4.TIF,5.1630140373956144e-5
92,960,1,DNA,1.664595745578e-4,0,1,0,Plate2_PCO_6ch_4site_10XPA,J24,4,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K01_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s4_w4.TIF,1.664595745578e-4
91,958,1,DNA,1.022942599001e-4,0,1,0,Plate2_PCO_6ch_4site_10XPA,J24,2,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_J24_s2_w4.TIF,1.022942599001e-4
100,1038,1,DNA,5.917512830343864e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K20,2,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w4.TIF,5.917512830343864e-5
99,1037,1,DNA,5.467813718560991e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K20,1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s1_w4.TIF,5.467813718560991e-5
98,1020,1,DNA,5.099351081125151e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K15,4,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K16_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s4_w4.TIF,5.099351081125151e-5
97,1018,1,DNA,6.012498484270328e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K15,2,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w4.TIF,6.012498484270328e-5
96,1017,1,DNA,5.7863270793516914e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K15,1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K15_s1_w4.TIF,5.7863270793516914e-5
101,1039,1,DNA,7.388547646882468e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K20,3,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K20_s3_w4.TIF,7.388547646882468e-5
102,1044,1,DNA,9.133033963766556e-5,0,1,0,Plate2_PCO_6ch_4site_10XPA,K21,4,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate2-PCO-6ch-4site-10XPA_Plate_20092\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K21_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K21_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K21_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K22_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K21_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate2-PCO-6ch-4site-10XPA_Plate_20092/TimePoint_1/Plate2-PCO-6ch-4site-10XPA_K21_s4_w4.TIF,9.133033963766556e-5
