Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_TotalArea_OrigDNA.x,UserAnnotation_Debris,UserAnnotation_Ded,UserAnnotation_Empty,UserAnnotation_Saturated,UserAnnotation_Blurry,Image_PathName_OrigAGP,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigAGP,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigMito,Image_URL_OrigRNA,Image_PathName_OrigActin,Image_PathName_OrigGolgi,Image_URL_OrigActin,Image_URL_OrigGolgi,Image_ImageQuality_TotalArea_OrigDNA.y
74,389,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1/Images/r06c10f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1/Images/r06c10f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1/Images/r06c10f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1/Images/r06c10f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP1__2020-11-09T10_37_04-Measurement1/Images/r06c10f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
73,3385,1,Mito,4000000,1,0,0,0,0,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0377F0001T0001Z000C4.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0377F0001T0001Z000C1.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0377F0001T0001Z000C2.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0377F0001T0001Z000C5.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0377F0001T0001Z000C3.tif,NA,NA,NA,NA,4000000
72,3379,1,Mito,4000000,1,0,0,0,0,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0376F0004T0001Z000C4.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0376F0004T0001Z000C1.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0376F0004T0001Z000C2.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0376F0004T0001Z000C5.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0376F0004T0001Z000C3.tif,NA,NA,NA,NA,4000000
71,3351,1,Mito,4000000,1,0,0,0,0,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,D:\2020_10_27_Scope1_YokogawaJapan\images\20201021T092317_\Projection,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0373F0003T0001Z000C4.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0373F0003T0001Z000C1.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0373F0003T0001Z000C2.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0373F0003T0001Z000C5.tif,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_10_27_Scope1_YokogawaJapan/images/20201021T092317_/Projection/W0373F0003T0001Z000C3.tif,NA,NA,NA,NA,4000000
80,320,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
79,45,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
78,44,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r01c15f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
77,1087,1,DNA,1166400,1,0,1,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r16c03f01p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r16c03f01p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r16c03f01p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r16c03f01p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r16c03f01p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
76,982,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r14c16f01p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r14c16f01p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r14c16f01p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r14c16f01p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP2__2020-11-09T11_51_35-Measurement1/Images/r14c16f01p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
80,320,1,RNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
80,320,1,Mito,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
80,320,1,ER,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
80,320,1,AGP,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_1Plane\CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_1Plane/CPBroadPhenixC1PlaneP4__2020-11-10T15_50_27-Measurement1/Images/r05c11f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
85,44,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\C_BIN2_3Planes-ZProjected\CPBroadPhenixCP4\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_3Planes-ZProjected\CPBroadPhenixCP4\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_3Planes-ZProjected\CPBroadPhenixCP4\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_3Planes-ZProjected\CPBroadPhenixCP4\Images,D:\2020_11_16_Scope1_PE\images\C_BIN2_3Planes-ZProjected\CPBroadPhenixCP4\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_3Planes-ZProjected/CPBroadPhenixCP4/Images/r01c15f02p03-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_3Planes-ZProjected/CPBroadPhenixCP4/Images/r01c15f02p03-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_3Planes-ZProjected/CPBroadPhenixCP4/Images/r01c15f02p03-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_3Planes-ZProjected/CPBroadPhenixCP4/Images/r01c15f02p03-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/C_BIN2_3Planes-ZProjected/CPBroadPhenixCP4/Images/r01c15f02p03-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
